PO CREATION DATE,SUPPLIER ACCOUNT,PO NUMBER,LineNumber,Part Number,QTY,UNIT COST ,TOTAL LINE AMOUNT,Currency,RequestedDeliveryDate 
10/03/2022,15396,PO422-013411,2,PartNo5,1,45,45,GBP,31/03/2022
10/03/2022,3566,PO422-013412,1,PartNo16088,2,28,56,GBP,17/03/2022
10/03/2022,274,PO422-013414,1,PartNo16089,1,672,672,GBP,24/03/2022
10/03/2022,40875,PO422-013415,1,PartNo16086,0,185.7,0,GBP,18/03/2022
10/03/2022,3946,PO422-013416,1,PartNo16090,2,1.75,3.5,GBP,14/03/2022
10/03/2022,4479,PO422-013417,1,PartNo2727,2,123.38,246.76,GBP,15/03/2022
10/03/2022,15396,PO422-013418,1,PartNo192,1,180,180,GBP,11/03/2022
10/03/2022,4313,PO422-013419,1,PartNo16091,1,23.25,23.25,GBP,17/03/2022
10/03/2022,2922,PO422-013419,3,PartNo16092,1,19.12,19.12,GBP,17/03/2022
10/03/2022,4898,PO422-013419,2,PartNo16093,1,19.09,19.09,GBP,17/03/2022
10/03/2022,2298,PO422-013420,1,PartNo16094,2,72.65,145.3,GBP,17/03/2022
10/03/2022,3233,PO422-013420,2,PartNo5,1,17.65,17.65,GBP,17/03/2022
10/03/2022,3579,PO422-013421,1,PartNo16095,20,12.02,240.4,GBP,03/06/2022
10/03/2022,4330,PO422-013421,2,PartNo5,1,14.95,14.95,GBP,03/06/2022
10/03/2022,4618,PO422-013422,1,PartNo16096,1,491.75,491.75,GBP,14/03/2022
10/03/2022,4726,PO422-013423,1,PartNo16097,30,4.95,148.5,GBP,16/03/2022
10/03/2022,5036,PO422-013424,1,PartNo16098,1,76.95,76.95,GBP,17/03/2022
10/03/2022,269,PO422-013424,2,PartNo5,1,15,15,GBP,17/03/2022
10/03/2022,3013,PO422-013425,1,PartNo16099,30,3.58,107.4,GBP,16/03/2022
10/03/2022,3270,PO422-013426,1,PartNo1386,1,337.54,337.54,GBP,31/03/2022
10/03/2022,3432,PO422-013426,2,PartNo14222,1,15,15,GBP,31/03/2022
10/03/2022,4654,PO422-013426,4,PartNo1388,1,24,24,GBP,31/03/2022
10/03/2022,4842,PO422-013426,3,PartNo1387,1,12,12,GBP,31/03/2022
10/03/2022,4880,PO422-013426,5,PartNo5,1,95,95,GBP,31/03/2022
10/03/2022,4942,PO422-013427,3,PartNo16100,4,98.5,394,GBP,07/04/2022
10/03/2022,4333,PO422-013427,2,PartNo16101,1,319,319,GBP,07/04/2022
10/03/2022,2965,PO422-013427,1,PartNo16101,2,319,638,GBP,07/04/2022
10/03/2022,2965,PO422-013428,1,PartNo16102,1,5.92,5.92,GBP,18/03/2022
10/03/2022,2400,PO422-013429,5,PartNo16103,3,39.95,119.85,GBP,18/03/2022
10/03/2022,3082,PO422-013429,4,PartNo836,2,74.95,149.9,GBP,18/03/2022
10/03/2022,2639,PO422-013429,3,PartNo5818,2,74.95,149.9,GBP,18/03/2022
10/03/2022,2712,PO422-013429,1,PartNo16104,1,74.95,74.95,GBP,18/03/2022
10/03/2022,2922,PO422-013429,2,PartNo5899,1,74.95,74.95,GBP,18/03/2022
10/03/2022,2923,PO422-013430,1,PartNo16105,2,2.76,5.52,GBP,18/03/2022
10/03/2022,2965,PO422-013431,1,PartNo16106,2,12.1,24.2,GBP,18/03/2022
10/03/2022,3113,PO422-013431,2,PartNo2614,5,0.85,4.25,GBP,18/03/2022
10/03/2022,3828,PO422-013432,1,PartNo13044,3,7.44,22.32,GBP,18/03/2022
10/03/2022,15396,PO422-013432,2,PartNo16107,2,10.44,20.88,GBP,18/03/2022
10/03/2022,4067,PO422-013432,3,PartNo10779,20,2.65,53,GBP,18/03/2022
10/03/2022,4334,PO422-013433,1,PartNo16108,1,75,75,GBP,18/03/2022
10/03/2022,4479,PO422-013434,1,PartNo16109,1,142.42,142.42,GBP,18/03/2022
10/03/2022,4513,PO422-013434,3,PartNo16110,1,139.35,139.35,GBP,18/03/2022
10/03/2022,4618,PO422-013434,2,PartNo16111,1,46.42,46.42,GBP,18/03/2022
10/03/2022,15396,PO422-013434,4,PartNo5,1,10,10,GBP,18/03/2022
10/03/2022,274,PO422-013435,2,PartNo16112,100,26.09,2609,GBP,18/03/2022
10/03/2022,3828,PO422-013436,1,PartNo11407,20,2.4,48,GBP,17/03/2022
10/03/2022,274,PO422-013437,1,PartNo2387,2,17.85,35.7,GBP,18/03/2022
10/03/2022,2693,PO422-013439,1,PartNo16113,2,28.9,57.8,GBP,18/03/2022
10/03/2022,2749,PO422-013439,4,PartNo16114,1,27.94,27.94,GBP,18/03/2022
10/03/2022,2923,PO422-013439,7,PartNo16115,2,3.03,6.06,GBP,18/03/2022
10/03/2022,2923,PO422-013439,6,PartNo16116,4,8.58,34.32,GBP,18/03/2022
10/03/2022,3270,PO422-013439,5,PartNo2774,3,18.95,56.85,GBP,18/03/2022
10/03/2022,4249,PO422-013439,3,PartNo14346,4,4.23,16.92,GBP,18/03/2022
10/03/2022,4478,PO422-013439,2,PartNo16117,36,1.44,51.84,GBP,18/03/2022
10/03/2022,2749,PO422-013439,8,PartNo5,1,6,6,GBP,18/03/2022
10/03/2022,274,PO422-013440,1,PartNo15874,1,119,119,GBP,11/03/2022
10/03/2022,3579,PO422-013440,5,PartNo15876,1,2.91,2.91,GBP,11/03/2022
10/03/2022,4232,PO422-013440,6,PartNo15877,1,3.81,3.81,GBP,11/03/2022
10/03/2022,4938,PO422-013440,4,PartNo15875,1,3.1,3.1,GBP,11/03/2022
10/03/2022,2749,PO422-013440,2,PartNo15879,8,4.81,38.48,GBP,11/03/2022
10/03/2022,2965,PO422-013440,3,PartNo15878,8,4.82,38.56,GBP,11/03/2022
10/03/2022,3579,PO422-013440,7,PartNo192,1,10,10,GBP,11/03/2022
10/03/2022,4330,PO422-013441,3,PartNo5,1,10,10,GBP,16/03/2022
10/03/2022,4513,PO422-013441,2,PartNo5144,2,27.97,55.94,GBP,16/03/2022
10/03/2022,4726,PO422-013441,1,PartNo5144,1,609,609,GBP,16/03/2022
11/03/2022,2332,PO422-013442,1,PartNo462,5,3.61,18.05,GBP,29/03/2022
11/03/2022,5036,PO422-013442,2,PartNo2853,3,2.29,6.87,GBP,29/03/2022
11/03/2022,4876,PO422-013443,1,PartNo16118,4,18.85,75.4,GBP,29/03/2022
11/03/2022,2456,PO422-013443,2,PartNo5,1,35,35,GBP,29/03/2022
11/03/2022,669,PO422-013444,1,PartNo6663,5,5.83,29.15,GBP,18/03/2022
11/03/2022,4618,PO422-013445,1,PartNo16119,2,28.9,57.8,GBP,29/03/2022
11/03/2022,4411,PO422-013445,2,PartNo5,1,15,15,GBP,29/03/2022
11/03/2022,3397,PO422-013446,1,PartNo48,5,2.55,12.75,GBP,29/03/2022
11/03/2022,2639,PO422-013447,1,PartNo16120,5,139.99,699.95,GBP,22/03/2022
11/03/2022,2749,PO422-013448,1,PartNo16121,2,27.4,54.8,GBP,22/03/2022
11/03/2022,2923,PO422-013449,1,PartNo16122,10,28.22,282.2,GBP,18/03/2022
11/03/2022,4334,PO422-013449,3,PartNo16123,4,58,232,GBP,18/03/2022
11/03/2022,3519,PO422-013449,2,PartNo16124,4,265,1060,GBP,18/03/2022
11/03/2022,3597,PO422-013450,1,PartNo5,1,50,50,GBP,11/03/2022
11/03/2022,4334,PO422-013451,1,PartNo16125,104,131,13624,GBP,25/03/2022
11/03/2022,4760,PO422-013452,1,PartNo16126,3,48,144,GBP,18/06/2022
11/03/2022,15396,PO422-013452,2,PartNo16127,3,116.6,349.8,GBP,18/06/2022
11/03/2022,269,PO422-013453,1,PartNo16128,6,63,378,GBP,17/03/2022
11/03/2022,3735,PO422-013454,1,PartNo8543,10,16.25,162.5,GBP,17/03/2022
11/03/2022,3961,PO422-013456,1,PartNo2374,5,15.7,78.5,GBP,17/03/2022
11/03/2022,2712,PO422-013456,2,PartNo5,1,7.5,7.5,GBP,17/03/2022
11/03/2022,3432,PO422-013457,1,PartNo16129,2,11.45,22.9,GBP,21/03/2022
11/03/2022,3527,PO422-013458,2,PartNo3110,2,122.32,244.64,GBP,21/03/2022
11/03/2022,3768,PO422-013459,1,PartNo16130,3,8.3,24.9,GBP,21/03/2022
11/03/2022,4090,PO422-013459,2,PartNo16131,6,3.46,20.76,GBP,21/03/2022
11/03/2022,4241,PO422-013459,3,PartNo5,1,8.45,8.45,GBP,21/03/2022
11/03/2022,4763,PO422-013460,1,PartNo16132,1,23.23,23.23,GBP,16/03/2022
11/03/2022,3432,PO422-013461,1,PartNo16133,3,3.54,10.62,GBP,21/03/2022
11/03/2022,3202,PO422-013462,1,PartNo16134,2,19.5,39,GBP,18/03/2022
11/03/2022,2853,PO422-013462,2,PartNo16135,2,20.64,41.28,GBP,18/03/2022
11/03/2022,274,PO422-013462,3,PartNo16136,2,22.78,45.56,GBP,18/03/2022
11/03/2022,3961,PO422-013463,1,PartNo2523,8,78.4,627.2,GBP,21/03/2022
11/03/2022,4090,PO422-013464,1,PartNo16137,24,3.86,92.64,GBP,18/03/2022
11/03/2022,16251,PO422-013465,1,PartNo16138,2,25.34,50.68,GBP,18/03/2022
11/03/2022,3202,PO422-013465,2,PartNo5,1,43.04,43.04,GBP,18/03/2022
11/03/2022,3579,PO422-013472,1,PartNo2968,2,24,48,GBP,18/03/2022
11/03/2022,4330,PO422-013473,1,PartNo16139,1,37.24,37.24,GBP,31/03/2022
11/03/2022,4334,PO422-013473,2,PartNo16140,1,77.3,77.3,GBP,31/03/2022
11/03/2022,15396,PO422-013473,3,PartNo5,1,12,12,GBP,31/03/2022
11/03/2022,15396,PO422-013474,1,PartNo16141,6,8.81,52.86,GBP,16/03/2022
11/03/2022,4654,PO422-013474,2,PartNo5,1,11.5,11.5,GBP,16/03/2022
11/03/2022,2639,PO422-013475,1,PartNo11116,3,10.8,32.4,GBP,16/03/2022
11/03/2022,2639,PO422-013475,2,PartNo11117,3,11.85,35.55,GBP,16/03/2022
11/03/2022,2693,PO422-013476,1,PartNo2969,1,19.1,19.1,GBP,16/03/2022
11/03/2022,2749,PO422-013477,1,PartNo16142,5,0.72,3.6,GBP,15/03/2022
11/03/2022,3270,PO422-013477,2,PartNo16143,10,0.38,3.8,GBP,15/03/2022
11/03/2022,3312,PO422-013481,1,PartNo16144,5,5.89,29.45,GBP,18/03/2022
11/03/2022,15396,PO422-013482,1,PartNo16145,36,4.49,161.64,GBP,14/03/2022
11/03/2022,4090,PO422-013483,1,PartNo567,24,32.85,788.4,GBP,14/03/2022
11/03/2022,4423,PO422-013484,1,PartNo16146,1,52.79,52.79,GBP,14/03/2022
11/03/2022,4547,PO422-013485,1,PartNo5,1,9.43,9.43,GBP,11/03/2022
11/03/2022,4726,PO422-013486,1,PartNo16147,4,375,1500,GBP,31/03/2022
11/03/2022,2749,PO422-013486,2,PartNo16148,4,5,20,GBP,31/03/2022
11/03/2022,4090,PO422-013486,3,PartNo5,1,20,20,GBP,31/03/2022
11/03/2022,2965,PO422-013487,1,PartNo5,1,31.69,31.69,GBP,14/03/2022
11/03/2022,16251,PO422-013488,1,PartNo16149,0,80.31,0,GBP,22/03/2022
11/03/2022,269,PO422-013489,1,PartNo16150,50,1.62,81,GBP,22/03/2022
11/03/2022,2298,PO422-013490,1,PartNo16151,5,12.99,64.95,GBP,22/03/2022
11/03/2022,2923,PO422-013491,2,PartNo10,1,10,10,GBP,22/03/2022
11/03/2022,15396,PO422-013491,1,PartNo16152,2,29.95,59.9,GBP,22/03/2022
11/03/2022,3828,PO422-013494,3,PartNo8489,2,23.7,47.4,GBP,18/03/2022
11/03/2022,4227,PO422-013494,2,PartNo16153,2,36.6,73.2,GBP,18/03/2022
11/03/2022,4618,PO422-013494,1,PartNo16154,1,39.04,39.04,GBP,18/03/2022
11/03/2022,4760,PO422-013495,2,PartNo5,1,10,10,GBP,18/03/2022
11/03/2022,2749,PO422-013495,1,PartNo16155,2,156.78,313.56,GBP,18/03/2022
11/03/2022,2923,PO422-013496,1,PartNo5,1,1313.85,1313.85,GBP,07/04/2022
11/03/2022,2456,PO422-013497,1,PartNo11587,2,9.5,19,GBP,18/03/2022
11/03/2022,2475,PO422-013498,1,PartNo16156,4,40,160,GBP,18/03/2022
11/03/2022,2533,PO422-013499,3,PartNo5,1,50,50,GBP,22/03/2022
11/03/2022,2667,PO422-013499,2,PartNo16157,1,22.21,22.21,GBP,22/03/2022
11/03/2022,2923,PO422-013499,1,PartNo16158,1,821.24,821.24,GBP,22/03/2022
11/03/2022,2965,PO422-013500,1,PartNo3702,1,119.71,119.71,GBP,22/03/2022
11/03/2022,3527,PO422-013501,1,PartNo48,30,2.55,76.5,GBP,31/03/2022
11/03/2022,4354,PO422-013502,1,PartNo16159,4,47.5,190,GBP,31/03/2022
11/03/2022,4618,PO422-013502,4,PartNo16160,4,47.5,190,GBP,31/03/2022
11/03/2022,4842,PO422-013502,5,PartNo16161,4,47.5,190,GBP,31/03/2022
11/03/2022,3950,PO422-013502,3,PartNo16162,4,47.5,190,GBP,31/03/2022
11/03/2022,2627,PO422-013502,2,PartNo16163,4,47.5,190,GBP,31/03/2022
11/03/2022,2923,PO422-013503,1,PartNo16164,0,910,0,GBP,11/04/2022
11/03/2022,3961,PO422-013504,1,PartNo3354,6,16.7,100.2,GBP,21/03/2022
11/03/2022,4034,PO422-013505,1,PartNo16165,2,17.49,34.98,GBP,21/03/2022
11/03/2022,4726,PO422-013506,1,PartNo16166,100,0.54,54,GBP,21/03/2022
11/03/2022,2749,PO422-013507,1,PartNo16167,2,3.68,7.36,GBP,21/03/2022
11/03/2022,15396,PO422-013508,1,PartNo16168,6,61.31,367.86,GBP,21/03/2022
11/03/2022,2298,PO422-013509,1,PartNo16164,2,910,1820,GBP,11/04/2022
11/03/2022,2332,PO422-013510,1,PartNo11526,4,164,656,GBP,15/03/2022
11/03/2022,2456,PO422-013511,1,PartNo16169,2,30,60,EUR,30/03/2022
11/03/2022,2507,PO422-013512,1,PartNo16170,6,21,126,GBP,16/03/2022
11/03/2022,2533,PO422-013513,1,PartNo16171,2,120.2,240.4,GBP,22/03/2022
11/03/2022,3058,PO422-013513,2,PartNo16171,8,120.2,961.6,GBP,22/03/2022
11/03/2022,3113,PO422-013513,3,PartNo2290,1,80,80,GBP,22/03/2022
11/03/2022,3397,PO422-013514,1,PartNo11153,2,29.45,58.9,GBP,23/03/2022
11/03/2022,3113,PO422-013515,1,PartNo16172,1,95,95,GBP,16/03/2022
11/03/2022,3946,PO422-013515,2,PartNo5,1,25,25,GBP,16/03/2022
11/03/2022,4938,PO422-013516,1,PartNo11210,2000,1.95,3900,GBP,17/03/2022
11/03/2022,4402,PO422-013517,1,PartNo16173,2,60,120,GBP,16/03/2022
11/03/2022,3270,PO422-013519,1,PartNo16174,6,18.13,108.78,GBP,11/04/2022
11/03/2022,15385,PO422-013519,2,PartNo5,1,45,45,GBP,11/04/2022
11/03/2022,2299,PO422-013520,1,PartNo10,1,40.7,40.7,GBP,11/03/2022
11/03/2022,2922,PO422-013521,1,PartNo16175,1,1650,1650,GBP,30/04/2022
11/03/2022,2965,PO422-013522,1,PartNo16176,4,7.04,28.16,GBP,15/03/2022
11/03/2022,4330,PO422-013522,2,PartNo5,1,3.95,3.95,GBP,15/03/2022
11/03/2022,2784,PO422-013523,1,PartNo16177,3,1098.5,3295.5,GBP,04/05/2022
11/03/2022,3270,PO422-013523,2,PartNo16178,1,805.39,805.39,GBP,04/05/2022
11/03/2022,4090,PO422-013523,3,PartNo5,1,177.2,177.2,GBP,04/05/2022
11/03/2022,4423,PO422-013524,1,PartNo16179,1,1178,1178,GBP,01/04/2022
11/03/2022,4478,PO422-013525,1,PartNo16180,1,256.6,256.6,EUR,06/04/2022
11/03/2022,4618,PO422-013525,2,PartNo5,1,79.9,79.9,EUR,06/04/2022
11/03/2022,4714,PO422-013526,1,PartNo48,0,2.55,0,GBP,16/03/2022
11/03/2022,2432,PO422-013526,2,PartNo2801,0,18.85,0,GBP,16/03/2022
11/03/2022,274,PO422-013527,2,PartNo6416,2,39.95,79.9,GBP,16/03/2022
11/03/2022,2749,PO422-013527,3,PartNo222,4,5.1,20.4,GBP,16/03/2022
11/03/2022,3058,PO422-013527,1,PartNo5740,2,53.95,107.9,GBP,16/03/2022
11/03/2022,3113,PO422-013527,4,PartNo5740,-2,53.95,-107.9,GBP,16/03/2022
11/03/2022,3270,PO422-013527,5,PartNo222,-4,5.1,-20.4,GBP,16/03/2022
11/03/2022,4090,PO422-013528,1,PartNo16181,1,689.91,689.91,GBP,06/04/2022
11/03/2022,2952,PO422-013528,2,PartNo5,1,11,11,GBP,06/04/2022
11/03/2022,3113,PO422-013529,1,PartNo16182,1,650.7,650.7,GBP,11/03/2022
11/03/2022,2298,PO422-013529,2,PartNo5,1,14.5,14.5,GBP,11/03/2022
11/03/2022,15396,PO422-013531,1,PartNo16183,50,0.8,40,GBP,17/03/2022
11/03/2022,3579,PO422-013531,2,PartNo16184,50,3.4,170,GBP,17/03/2022
11/03/2022,4726,PO422-013532,1,PartNo5,1,71.92,71.92,GBP,11/02/2022
11/03/2022,5036,PO422-013533,1,PartNo16185,1,62.76,62.76,GBP,04/04/2022
11/03/2022,3828,PO422-013533,3,PartNo16186,1,24.9,24.9,GBP,04/04/2022
11/03/2022,3270,PO422-013533,2,PartNo16187,1,23.42,23.42,GBP,04/04/2022
11/03/2022,15396,PO422-013534,1,PartNo16188,6,28,168,GBP,24/04/2022
11/03/2022,4090,PO422-013535,1,PartNo12019,9,45.02,405.18,GBP,03/04/2022
11/03/2022,4513,PO422-013535,2,PartNo9509,8,37.49,299.92,GBP,18/03/2022
11/03/2022,2935,PO422-013535,3,PartNo1434,1,13.5,13.5,GBP,08/05/2022
11/03/2022,2952,PO422-013536,1,PartNo16189,1,9.6,9.6,GBP,18/03/2022
11/03/2022,2965,PO422-013536,2,PartNo534,1,4.16,4.16,GBP,08/05/2022
11/03/2022,15396,PO422-013537,1,PartNo16190,1,158.8,158.8,GBP,15/03/2022
11/03/2022,4034,PO422-013540,1,PartNo4789,37,0.56,20.72,GBP,15/03/2022
11/03/2022,4067,PO422-013540,2,PartNo4789,16,0.56,8.96,GBP,15/03/2022
11/03/2022,473,PO422-013541,1,PartNo16191,6,935,5610,GBP,18/03/2022
11/03/2022,3270,PO422-013541,2,PartNo24,1,200,200,GBP,08/05/2022
11/03/2022,15396,PO422-013542,1,PartNo16192,4,85.15,340.6,EUR,24/04/2022
11/03/2022,274,PO422-013543,1,PartNo15553,7,34.3,240.1,GBP,18/04/2022
11/03/2022,2749,PO422-013546,1,PartNo996,14,158.67,2221.38,GBP,12/05/2022
11/03/2022,2784,PO422-013546,8,PartNo996,14,158.67,2221.38,GBP,12/05/2022
11/03/2022,2923,PO422-013546,5,PartNo16193,3,147.86,443.58,GBP,12/05/2022
11/03/2022,2965,PO422-013546,4,PartNo7418,8,40.97,327.76,GBP,12/05/2022
11/03/2022,15396,PO422-013546,2,PartNo1519,8,140.34,1122.72,GBP,12/05/2022
11/03/2022,4090,PO422-013546,6,PartNo11198,2,2.56,5.12,GBP,12/05/2022
11/03/2022,4478,PO422-013546,3,PartNo16194,1,41.87,41.87,GBP,12/05/2022
11/03/2022,4618,PO422-013546,7,PartNo10,1,30,30,GBP,12/05/2022
11/03/2022,4726,PO422-013547,1,PartNo9941,1,193.96,193.96,GBP,06/05/2022
11/03/2022,16251,PO422-013547,2,PartNo559,1,4.95,4.95,GBP,06/05/2022
11/03/2022,5094,PO422-013548,1,PartNo5058,1,131.65,131.65,GBP,18/03/2022
11/03/2022,4679,PO422-013549,1,PartNo16195,1,133.13,133.13,GBP,11/03/2022
11/03/2022,16410,PO422-013549,2,PartNo10,1,8.5,8.5,GBP,04/04/2022
11/03/2022,4861,PO422-013550,1,PartNo16196,6,10.92,65.52,GBP,16/03/2022
11/03/2022,3519,PO422-013551,3,PartNo5,1,20,20,GBP,01/04/2022
11/03/2022,3579,PO422-013551,2,PartNo16197,3,255.43,766.29,GBP,01/04/2022
11/03/2022,5036,PO422-013551,1,PartNo16198,16,35.16,562.56,GBP,01/04/2022
14/03/2022,15396,PO422-013552,1,PartNo16199,2,457.91,915.82,GBP,18/03/2022
14/03/2022,3270,PO422-013553,1,PartNo344,1,1799.5,1799.5,GBP,14/03/2022
14/03/2022,4486,PO422-013554,1,PartNo16200,189,50,9450,GBP,21/04/2022
14/03/2022,2749,PO422-013555,1,PartNo16201,3,268,804,GBP,22/03/2022
14/03/2022,4334,PO422-013555,2,PartNo16202,6,44.5,267,GBP,22/03/2022
14/03/2022,2432,PO422-013555,3,PartNo5,1,55,55,GBP,22/03/2022
14/03/2022,2456,PO422-013556,1,PartNo16203,1,14.09,14.09,GBP,15/03/2022
14/03/2022,2995,PO422-013557,1,PartNo12581,1,10.03,10.03,GBP,18/03/2022
14/03/2022,3270,PO422-013557,2,PartNo16204,1,10.99,10.99,GBP,18/03/2022
14/03/2022,4090,PO422-013558,1,PartNo8719,1,67.4,67.4,GBP,18/03/2022
14/03/2022,4654,PO422-013559,1,PartNo16205,1,37.33,37.33,GBP,24/03/2022
14/03/2022,4679,PO422-013559,3,PartNo16206,1,26.98,26.98,GBP,24/03/2022
14/03/2022,4842,PO422-013559,2,PartNo16207,1,48.73,48.73,GBP,24/03/2022
14/03/2022,2923,PO422-013560,1,PartNo48,10,2.55,25.5,GBP,28/03/2022
14/03/2022,2432,PO422-013561,1,PartNo16208,1,6.66,6.66,GBP,18/03/2022
14/03/2022,2749,PO422-013562,1,PartNo16209,1,130,130,GBP,23/03/2022
14/03/2022,2923,PO422-013563,1,PartNo16210,1,44.72,44.72,GBP,23/03/2022
14/03/2022,2965,PO422-013564,1,PartNo16211,1,10,10,GBP,16/03/2022
14/03/2022,4229,PO422-013565,1,PartNo16212,40,0.2,8,GBP,16/03/2022
14/03/2022,4479,PO422-013565,2,PartNo16213,40,0.24,9.6,GBP,16/03/2022
14/03/2022,3579,PO422-013566,1,PartNo16214,20,0.27,5.4,GBP,17/03/2022
14/03/2022,15396,PO422-013567,1,PartNo16215,10,11.75,117.5,GBP,17/03/2022
14/03/2022,2749,PO422-013568,1,PartNo14906,1,50,50,GBP,18/03/2022
14/03/2022,2952,PO422-013569,1,PartNo15838,6,44.17,265.02,GBP,04/04/2022
14/03/2022,4760,PO422-013571,1,PartNo5531,5,31.58,157.9,GBP,17/06/2022
14/03/2022,4679,PO422-013571,3,PartNo5532,1,73.17,73.17,GBP,17/06/2022
14/03/2022,15396,PO422-013571,2,PartNo5533,2,57.91,115.82,GBP,17/06/2022
14/03/2022,IC0423,PO422-013572,1,PartNo9891,54,25.28,1365.12,GBP,24/03/2022
14/03/2022,15396,PO422-013572,2,PartNo9892,54,1.27,68.58,GBP,24/03/2022
14/03/2022,3270,PO422-013572,3,PartNo9893,54,1.66,89.64,GBP,24/03/2022
14/03/2022,4334,PO422-013572,4,PartNo9895,54,1.59,85.86,GBP,24/03/2022
14/03/2022,2647,PO422-013572,5,PartNo9894,54,4.05,218.7,GBP,24/03/2022
14/03/2022,2639,PO422-013572,6,PartNo5,1,20,20,GBP,24/03/2022
14/03/2022,4726,PO422-013573,1,PartNo16216,4,162.7,650.8,GBP,22/03/2022
14/03/2022,43127,PO422-013574,1,PartNo16217,5,81.6,408,USD,28/03/2022
14/03/2022,15396,PO422-013575,1,PartNo16218,1,456,456,GBP,17/03/2022
14/03/2022,4330,PO422-013575,2,PartNo10,1,14.5,14.5,GBP,17/03/2022
14/03/2022,274,PO422-013576,1,PartNo493,10,1.08,10.8,GBP,28/03/2022
14/03/2022,3270,PO422-013577,1,PartNo16219,20,37.5,750,GBP,28/03/2022
14/03/2022,2749,PO422-013577,9,PartNo16220,5,3.99,19.95,GBP,28/03/2022
14/03/2022,274,PO422-013577,7,PartNo16221,10,0.9,9,GBP,28/03/2022
14/03/2022,2712,PO422-013577,6,PartNo16222,10,0.75,7.5,GBP,28/03/2022
14/03/2022,2749,PO422-013577,5,PartNo16223,10,5,50,GBP,28/03/2022
14/03/2022,15396,PO422-013577,8,PartNo16224,2,11.55,23.1,GBP,28/03/2022
14/03/2022,15396,PO422-013577,4,PartNo16225,10,3.41,34.1,GBP,28/03/2022
14/03/2022,4726,PO422-013577,3,PartNo16226,10,1.4,14,GBP,28/03/2022
14/03/2022,5122,PO422-013577,2,PartNo16227,10,7.5,75,GBP,28/03/2022
14/03/2022,3499,PO422-013578,7,PartNo16228,2,21,42,GBP,31/03/2022
14/03/2022,269,PO422-013578,2,PartNo16229,2,210,420,GBP,31/03/2022
14/03/2022,4618,PO422-013578,6,PartNo16230,4,12,48,GBP,31/03/2022
14/03/2022,3527,PO422-013578,4,PartNo16231,2,210,420,GBP,31/03/2022
14/03/2022,15396,PO422-013578,5,PartNo16232,1,40,40,GBP,31/03/2022
14/03/2022,4090,PO422-013578,1,PartNo16233,1,160,160,GBP,31/03/2022
14/03/2022,3432,PO422-013578,3,PartNo16234,1,160,160,GBP,31/03/2022
14/03/2022,3233,PO422-013579,1,PartNo16235,1,1312.71,1312.71,GBP,20/04/2022
14/03/2022,3430,PO422-013580,3,PartNo5,1,100,100,GBP,28/03/2022
14/03/2022,4313,PO422-013580,1,PartNo16236,2,991.37,1982.74,GBP,28/03/2022
14/03/2022,3527,PO422-013580,2,PartNo14876,1,0,0,GBP,28/03/2022
14/03/2022,4334,PO422-013581,1,PartNo16237,5,2.18,10.9,GBP,21/03/2022
14/03/2022,4726,PO422-013581,2,PartNo16238,5,2.18,10.9,GBP,21/03/2022
14/03/2022,40875,PO422-013582,1,PartNo16239,2,7,14,GBP,18/03/2022
14/03/2022,2432,PO422-013583,1,PartNo996,0,158.67,0,GBP,25/04/2022
14/03/2022,2456,PO422-013583,2,PartNo5,0,23,0,GBP,25/04/2022
14/03/2022,4513,PO422-013584,1,PartNo16240,16,8.32,133.12,GBP,18/04/2022
14/03/2022,4090,PO422-013585,1,PartNo16241,10,3,30,GBP,13/05/2022
14/03/2022,5062,PO422-013586,1,PartNo10390,1,1495,1495,GBP,25/03/2022
14/03/2022,4090,PO422-013586,2,PartNo5,1,15,15,GBP,25/03/2022
14/03/2022,2456,PO422-013587,1,PartNo15976,72,355,25560,GBP,08/08/2022
14/03/2022,4478,PO422-013588,1,PartNo192,1,115,115,GBP,14/03/2022
14/03/2022,4654,PO422-013589,1,PartNo16242,6,9.54,57.24,GBP,30/03/2022
14/03/2022,5036,PO422-013590,1,PartNo16243,0,2.77,0,GBP,30/03/2022
14/03/2022,3579,PO422-013591,1,PartNo11619,2,1.09,2.18,GBP,30/03/2022
14/03/2022,4334,PO422-013592,1,PartNo16244,1,53.84,53.84,GBP,30/03/2022
14/03/2022,12949,PO422-013593,1,PartNo5891,0,0.3,0,GBP,30/03/2022
14/03/2022,274,PO422-013593,2,PartNo4738,0,0.43,0,GBP,30/03/2022
14/03/2022,2456,PO422-013594,1,PartNo1119,20,0.2,4,GBP,30/03/2022
14/03/2022,2965,PO422-013595,1,PartNo16245,2,9.25,18.5,GBP,16/03/2022
14/03/2022,3270,PO422-013596,1,PartNo7617,4,37.25,149,GBP,16/03/2022
14/03/2022,3579,PO422-013597,1,PartNo16246,40,3.4,136,GBP,18/03/2022
14/03/2022,4090,PO422-013598,3,PartNo16247,1,289,289,GBP,31/03/2022
14/03/2022,4241,PO422-013598,2,PartNo16248,1,577.2,577.2,GBP,31/03/2022
14/03/2022,4479,PO422-013598,1,PartNo16249,1,645,645,GBP,31/03/2022
14/03/2022,2298,PO422-013599,1,PartNo1279,2,38.31,76.62,GBP,21/03/2022
14/03/2022,2952,PO422-013600,1,PartNo12243,4,14.95,59.8,GBP,21/03/2022
14/03/2022,3202,PO422-013601,1,PartNo13479,1,30005.5,30005.5,GBP,30/12/2022
